id,latitude,longitude,y,x
270,36.0239039703333,140.0992852155,2684.81827863915,23969.5934166662
271,36.0239058906667,140.099291360833,2685.03284919485,23970.1467001355
272,36.0239099485,140.099295940333,2685.48418739669,23970.5582111001
273,36.0239155313333,140.099303067667,2686.10534932889,23971.1988905729
274,36.0239237665,140.099312099333,2687.02125289182,23972.0103997878
275,36.0240658476667,140.099460186833,2702.82142639667,23985.3141286283
276,36.024197874,140.0995996515,2717.50392559629,23997.8437048347
277,36.0242403646667,140.099643098167,2722.2289142291,24001.7465539159
278,36.0242866288333,140.099694489667,2727.37452742888,24006.3643006835
279,36.0242380816667,140.099761837333,2722.00487911272,24012.4488961843
280,36.024114628,140.099599276,2708.26779551108,23997.8351056527
281,36.024109587,140.099594122167,2707.707233441,23997.3721320518
282,36.0241043663333,140.0995921655,2707.12752515251,23997.1973656093
283,36.0240986446667,140.099592328667,2706.49275372666,23997.2138064178
284,36.0240935601667,140.099591932167,2705.92853727153,23997.179612639
285,36.024087907,140.099593015667,2705.30159253766,23997.278980065
286,36.024082724,140.099597492333,2704.72764803887,23997.684022751
287,36.0240787626667,140.099602441667,2704.28936234978,23998.1312953189
288,36.0239537233333,140.099782547,2690.46078948067,24014.4016927162
289,36.023903208,140.099854549833,2684.87392910898,24020.9064756507
290,36.0238817961667,140.099885793833,2682.50601784138,24023.7289273087
291,36.023759602,140.100060507167,2668.99182950009,24039.5125713478
292,36.0237577498333,140.100066385833,2668.78778461262,24040.0429660083
293,36.023755678,140.100072807,2668.55950189521,24040.6223218237
294,36.023754162,140.100079379333,2668.3929255165,24041.215133155
295,36.023754443,140.100086686333,2668.42590532894,24041.8736125805
296,36.0237558271667,140.100093726167,2668.5812141862,24042.5076776784
297,36.0237585713333,140.1001001445,2668.88725996271,24043.0853150641
298,36.0237619913333,140.100106057667,2669.26816394588,24043.617217459
299,36.0238585593333,140.100205498667,2680.00680675876,24052.5502782742
300,36.0238637725,140.100209156667,2680.58610407987,24052.8783813523
301,36.0238694818333,140.100211132833,2681.22003522573,24053.0547536434
302,36.023874872,140.1002113095,2681.81811094592,24053.0690379509
303,36.0238781426667,140.100210992333,2682.18090892469,24053.0394583465
304,36.0238834106667,140.100208397,2682.76474600935,24052.8039455653
305,36.023888126,140.100204968667,2683.28705977914,24052.4935243531
306,36.0238923898333,140.100199591,2683.75879894121,24052.0075513238
307,36.023902894,140.100184285167,2684.92044408667,24050.6248783604
308,36.0241272471667,140.099614228,2709.6715592439,23999.1788654509
309,36.0241494825,140.0996391915,2712.14469111329,24001.422019726
310,36.024173137,140.099663827167,2714.77519752753,24003.6351954981
311,36.0241999366667,140.099689275333,2717.75485696754,24005.9206444061
312,36.0242072285,140.099698394833,2718.56612382909,24006.7403494177
313,36.0242090295,140.099702426,2718.76693587626,24007.1031216925
314,36.0242090333333,140.099707156833,2718.76852700562,24007.529498297
315,36.0242095906667,140.099713622667,2718.83195584733,24008.1120780384
316,36.0242081876667,140.099720252333,2718.67792861788,24008.7100183754
317,36.0242067353333,140.099727056667,2718.51847100542,24009.3237159564
318,36.0242041885,140.099732782667,2718.23731428994,24009.8405582263
319,36.024206607,140.0997547225,2718.51105124254,24011.8172049252
320,36.024735887,140.098475447333,2776.91943821805,23896.3596196491
321,36.0245010576667,140.0982273275,2750.80458767755,23874.068214815
322,36.0243827038333,140.098102402667,2737.64277306328,23862.8447931971
323,36.0241910713333,140.097902744833,2716.33250425329,23844.9079305765
324,36.0240971743333,140.097804764167,2705.89077455898,23836.1054666659
325,36.0239851586667,140.097683384833,2693.43308849015,23825.1995698931
326,36.023896978,140.097594218667,2683.62775390311,23817.1897703065
327,36.0238303428333,140.097522989833,2676.2172563096,23810.7901237945
328,36.0238087773333,140.097540602667,2673.82889676368,23812.3840193341
329,36.023829167,140.0975622225,2676.09638875862,23814.3264330613
330,36.0239118598333,140.09765062,2685.29266454945,23822.2686165476
331,36.0239312763333,140.0976720015,2687.45212892046,23824.1898376982
332,36.0240144405,140.097757504833,2696.69999972252,23831.8710142056
333,36.0240344045,140.097778145667,2698.92002947642,23833.725311083
334,36.0240811863333,140.097826836667,2704.12232721626,23838.0996226296
335,36.0241046571667,140.097852783333,2706.7327354125,23840.431061571
336,36.0241247778333,140.097876198667,2708.97082802321,23842.5353657124
337,36.0241616756667,140.097913375333,2713.07369465421,23845.8748877595
338,36.0242310821667,140.097986293333,2720.79210798742,23852.4258825527
339,36.0243794846667,140.098141677667,2737.29523173122,23866.3855102364
340,36.0245565528333,140.0983392075,2756.98912957722,23884.1348831216
341,36.0237992753333,140.0985626355,2673.02495887852,23904.5005256835
342,36.0237728766667,140.098599985667,2670.10522611069,23907.8747919377
343,36.0237012691667,140.098705106667,2662.1862686627,23917.3707688119
344,36.0236512326667,140.098776678667,2656.65235699881,23923.8365352722
345,36.0236581048333,140.098790266667,2657.41815195882,23925.0591175782
346,36.0238052758333,140.098946277,2673.78491026995,23939.0755042515
347,36.0238883018333,140.099031937167,2683.01759107991,23946.7707495046
348,36.0238723636667,140.099043102,2681.25201637561,23947.7818340887
349,36.023726499,140.098889077167,2665.03066762963,23933.9440295959
350,36.0236433365,140.098803562,2655.78288957383,23926.2618648139
351,36.0236291255,140.098806508833,2654.20692114229,23926.5317536516
352,36.0235574411667,140.098910090667,2646.27908116086,23935.8890655455
353,36.0234562786667,140.099055140667,2635.09087982245,23948.9927675677
354,36.0234575015,140.099070432667,2635.23031091972,23950.3706389656
355,36.023495724,140.0991116155,2639.48117331695,23954.0708070959
356,36.023564652,140.099183015667,2647.14620445924,23960.4851083829
357,36.0236499915,140.099272008167,2656.63640335899,23968.4799909479
358,36.0236388195,140.099286648667,2655.4004864109,23969.8028944245
359,36.0235548643333,140.099197601833,2646.06386296162,23961.8026960328
360,36.0234328788333,140.0990695945,2632.4982517436,23950.302548097
361,36.0232803391667,140.098909956167,2615.53493875127,23935.9607531788
362,36.0231070228333,140.098728028667,2596.26103289553,23919.6162899615
363,36.0230753535,140.098716284,2592.74447789076,23918.5673302083
364,36.0230169726667,140.098654064,2586.25192612503,23912.9771626395
365,36.023031632,140.098633477833,2587.87330732086,23911.1173277445
366,36.0230608551667,140.098661837833,2591.12254070346,23913.6645488546
367,36.0230747276667,140.098662793333,2592.6619111195,23913.7464750303
368,36.023198495,140.098561468833,2606.36886949151,23904.576845222
369,36.0232564248333,140.0984809365,2612.77635218493,23897.301089408
370,36.0233446748333,140.098353749667,2622.53638447385,23885.8112963272
371,36.023374473,140.098311207,2625.83202279634,23881.9680019744
372,36.0234322635,140.098227723,2632.22334204348,23874.4262921391
373,36.023443893,140.098238713,2633.51631334193,23875.4132936119
374,36.0234147656667,140.098281607,2630.29518634965,23879.2880448134
375,36.0233059046667,140.0984383015,2618.25561828032,23893.4435224545
376,36.0231227156667,140.0987033855,2597.99608218226,23917.3904916638
377,36.0231261483333,140.0987207365,2598.38119194354,23918.9532763495
378,36.0232563485,140.098858279333,2612.86050987928,23931.3104539463
379,36.0234285325,140.099038367167,2632.00835513742,23947.4893969955
380,36.0234413201667,140.099040495833,2633.42765351781,23947.6773805509
381,36.0234490831667,140.099034787,2634.28754505736,23947.1605041612
382,36.0234861741667,140.0989814505,2638.38963438601,23942.3421561239
383,36.02357405,140.0988544855,2648.10814937937,23930.8724522935
384,36.0236786641667,140.0987041405,2659.67803578035,23917.290521811
385,36.0237665193333,140.098577096833,2669.39427128094,23905.813789706
